Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-25,55.53,55.77,55.41,55.45,8970970.0,0.0,1.0,53.78712536361173,54.019592680148136,53.670891705343514,53.70963625809959,8970970.0
2017-04-24,56.14,56.21,55.47,55.47,10777733.0,0.0,1.0,54.37797979314177,54.44578276046489,53.72900853447762,53.72900853447762,10777733.0
2017-04-21,56.29,56.38,55.68,55.85,6055624.0,0.0,1.0,54.52327186597702,54.61044710967818,53.93241743644698,54.09708178566027,6055624.0
2017-04-20,55.96,56.69,55.881,56.4,6867130.0,0.0,1.0,54.20362930573946,54.9107173935377,54.127108814046224,54.629819386056205,6867130.0
2017-04-19,56.16,56.22,55.74,55.86,5947674.0,0.0,1.0,54.3973520695198,54.4554688986539,53.99053426558108,54.10676792384929,5947674.0
2017-04-18,56.02,56.42,55.8,56.11,5651118.0,0.0,1.0,54.26174613487356,54.64919166243425,54.04865109471518,54.348921378574715,5651118.0
2017-04-17,55.32,56.335,55.25,56.24,7688742.0,0.0,1.0,53.58371646164237,54.5668594878276,53.51591349431925,54.47484117503194,7688742.0
2017-04-13,55.41,55.6,55.26,55.34,5282110.0,0.0,1.0,53.670891705343514,53.85492833093485,53.52559963250826,53.6030887380204,5282110.0
2017-04-12,54.66,55.62,54.5,55.57,8504108.0,0.0,1.0,52.94443134116724,53.874300607312875,52.78945313014297,53.82586991636779,8504108.0
2017-04-11,54.95,55.0699,54.55,54.92,4348643.0,0.0,1.0,53.225329348648735,53.341466145535044,52.83788382108805,53.19627093408169,4348643.0
2017-04-10,55.0,55.33,54.721,54.9,5472680.0,0.0,1.0,53.273760039593824,53.593402599831386,53.003516784120244,53.176898657703646,5472680.0
